What is the population of Kansas?	UNKNOWN
Who is Langston Hughes?	UNKNOWN
Who was Monet?	UNKNOWN
Who built the first pyramid?	UNKNOWN
What is the best-selling book of all time?	WHAT
How many Stradivarius violins were ever made?	UNKNOWN
Who is Charles Lindbergh?	UNKNOWN
Who invented the game bowling?	WHO
The numbering system we use today was introduced to the western world by what culture?	WHAT
What is a nematode?	UNKNOWN
What is the most expensive car in the world?	WHAT
Where does chocolate come from?	UNKNOWN
What state in the United States covers the largest area?	WHAT
What is a meerkat?	UNKNOWN
Where is Melbourne?	UNKNOWN
How much in miles is a ten K run?	UNKNOWN
How hot does the inside of an active volcano get?	UNKNOWN
What is the capital of Burkina Faso?	WHAT
What is the capital of Haiti?	WHAT
How many people lived in Nebraska in the mid 1980s?	UNKNOWN
What is the population of Mozambique?	UNKNOWN
What is Martin Luther King Jr.'s real birthday?	WHEN
Where is Trinidad?	UNKNOWN
Where did the Inuits live?	UNKNOWN
What is the most common cancer?	WHAT
A corgi is a kind of what?	WHAT
When was the Triangle Shirtwaist fire?	WHEN
Where is the Kalahari desert?	UNKNOWN
What is porphyria?	UNKNOWN
What ocean did the Titanic sink in?	WHAT
Who was the 33rd president of the United States?	WHO
At what speed does the Earth revolve around the sun?	UNKNOWN
Who is the emperor of Japan?	WHO
How big is our galaxy in diameter?	UNKNOWN
What language is mostly spoken in Brazil?	WHAT
Who assassinated President McKinley?	WHO
When did Muhammad live?	WHEN
What is the largest variety of cactus?	WHAT
Who invented the radio?	WHO
Where are zebras most likely found?	UNKNOWN
What is anorexia nervosa?	UNKNOWN
What year did Montana become a state?	WHEN
What were the names of the three ships used by Columbus?	WHAT
Who was the 21st U.S. President?	WHO
Where was John Adams born?	UNKNOWN
Who painted Olympia?	WHO
Who was Quetzalcoatl?	UNKNOWN
Where is your corpus callosum?	UNKNOWN
What is the longest word in the English language?	WHAT
What is saltpeter?	UNKNOWN
Who invented silly putty?	WHAT
When was the Brandenburg Gate in Berlin built?	WHEN
When is Boxing Day?	WHEN
What is the exchange rate between England and the U.S.?	UNKNOWN
What is the name of the Jewish alphabet?	WHAT
Who was Maria Theresa?	UNKNOWN
What nationality was Jackson Pollock?	WHAT
Tell me what city the Kentucky Horse Park is near?	WHAT
What is the state nickname of Mississippi?	WHAT
What is the tallest mountain?	WHAT
What is Black Hills, South Dakota most famous for?	UNKNOWN
What kind of animal was Winnie the Pooh?	WHAT
What's another name for aspartame?	WHAT
What does hazmat stand for?	UNKNOWN
What tourist attractions are there in Reims?	UNKNOWN
Name a film in which Jude Law acted.	WHAT
Where are the U.S. headquarters for Procter & Gamble?	UNKNOWN
What's the formal name for Lou Gehrig's disease?	WHAT
What does CNN stand for?	UNKNOWN
When was CNN's first broadcast?	WHEN
Who owns CNN?	UNKNOWN
What is the name of a Salt Lake City newspaper?	WHAT
Who was Jane Goodall?	UNKNOWN
What is pandoro?	UNKNOWN
What is thalassemia?	UNKNOWN
When did Princess Diana and Prince Charles get married?	WHEN
What soft drink contains the largest amount of caffeine?	WHAT
What do you call a group of geese?	WHAT
How many months does a normal human pregnancy last?	UNKNOWN
What format was VHS's main competition?	UNKNOWN
What culture developed the idea of potlatch?	WHAT
Where is Logan International located?	UNKNOWN
What university was Woodrow Wilson President of?	UNKNOWN
Where is Basque country located?	UNKNOWN
What does CPR stand for?	UNKNOWN
What state produces the best lobster to eat?	WHAT
Who was Darth Vader's son?	WHO
What is a nanometer?	UNKNOWN
How did Bob Marley die?	UNKNOWN
What instrument is Ray Charles best known for playing?	WHAT
What is Dick Clark's birthday?	WHEN
What is titanium?	UNKNOWN
"What is Nine Inch Nails?"	UNKNOWN
Where was Poe born?	UNKNOWN
What king was forced to agree to the Magna Carta?	WHAT
What's the name of Pittsburgh's baseball team?	WHAT
What is the chemical formula name for napalm?	UNKNOWN
Where is the location of the Orange Bowl?	UNKNOWN
When was the last major eruption of Mount St. Helens?	WHEN
What is the abbreviation for Original Equipment Manufacturer?	UNKNOWN
What is anise?	UNKNOWN
Where is Rider College located?	UNKNOWN
What does Nicholas Cage do for a living?	UNKNOWN
What does caliente mean (in English)?	UNKNOWN
Where is McCarren Airport?	UNKNOWN
"Who created ""The Muppets""?"	WHO
When is Bastille Day?	WHEN
What is the Islamic counterpart to the Red Cross?	UNKNOWN
What is Colin Powell best known for?	UNKNOWN
What is the busiest air travel season?	UNKNOWN
Where is Webster University?	UNKNOWN
What's the name of a golf course in Myrtle Beach?	WHAT
When was John D. Rockefeller born?	WHEN
Name a Gaelic language.	WHAT
"Who was the author of the book about computer hackers called ""The Cuckoo's Egg: Tracking a Spy Through the Maze of Computer Espionage""?"	WHO
What is measured in curies?	WHAT
What is a stratocaster?	UNKNOWN
Where are the headquarters of Eli Lilly?	UNKNOWN
Where did Hillary Clinton graduate college?	UNKNOWN
Where is Glasgow?	UNKNOWN
Who was Samuel Johnsons's friend and biographer?	WHO
What is tyvek?	UNKNOWN
"Who coined the term ""cyberspace"" in his novel ""Neuromancer""?"	WHO
Who is the president of Bolivia?	WHO
What year did Hitler die?	WHEN
When did the American Civil War end?	WHEN
Who created the character of Scrooge?	WHO
Who first broke the sound barrier?	WHO
What is the salary of a U.S. Representative?	UNKNOWN
Name one of the Seven Wonders of the Ancient World.	WHAT
What are the birth dates for scorpios?	UNKNOWN
What is the airport code for Los Angeles International?	UNKNOWN
Who provides telephone service in Orange County, California?	UNKNOWN
What is the zip code for Fremont, CA?	UNKNOWN
Who shot Billy the Kid?	WHO
Who is the monarch of the United Kingdom?	UNKNOWN
What is sake?	UNKNOWN
"What is the name of the Lion King's son in the movie, ""The Lion King""?"	WHAT
Where is Amsterdam?	UNKNOWN
"How many states have a ""lemon law"" for new automobiles?"	UNKNOWN
What was the name of the movie that starred Sharon Stone and Arnold Schwarzenegger?	WHAT
What continent is Bolivia on?	WHAT
What are the Poconos?	UNKNOWN
Where did guinea pigs originate?	UNKNOWN
Where did Woodstock take place?	UNKNOWN
What is the name of the vaccine for chicken pox?	WHAT
What is Betsy Ross famous for?	UNKNOWN
"Who wrote the book, ""The Grinch Who Stole Christmas""?"	WHO
"When did Aldous Huxley write, ""Brave New World""?"	WHEN
"Who wrote the book, ""Song of Solomon""?"	WHO
"Who portrayed Jake in the television show, ""Jake and the Fatman""?"	WHO
"Who portrayed Fatman in the television show, ""Jake and the Fatman""?"	WHO
Where is Venezuela?	UNKNOWN
What city in Florida is Sea World in?	WHAT
What is the population of Ohio?	UNKNOWN
What is one of the cities that the University of Minnesota is located in?	WHAT
What kind of sports team is the Buffalo Sabres?	UNKNOWN
Who is the founder of the Wal-Mart stores?	WHO
What city is Massachusetts General Hospital located in?	WHAT
"Who reports the weather on the ""Good Morning America"" television show?"	WHO
When did the California lottery begin?	WHEN
Where is Los Vegas?	UNKNOWN
When was Beethoven born?	WHO
What's the name of the tiger that advertises for Frosted Flakes cereal?	WHAT
Where is Tufts University?	UNKNOWN
What movie did Madilyn Kahn star in with Gene Wilder?	WHAT
When did the royal wedding of Prince Andrew and Fergie take place?	WHEN
"What cereal goes ""snap, crackle, pop""?"	WHAT
For what disease is the drug Sinemet used as a treatment?	WHAT
Who is Henry Butler?	UNKNOWN
What province is Edmonton located in?	WHAT
In what area of the world was the Six Day War fought?	UNKNOWN
What is the zip code for Parsippany, NJ?	UNKNOWN
When was the first Barbie produced?	WHEN
"What was the distinguishing mark on the ""Little Rascals"" dog?"	UNKNOWN
What does EKG stand for?	UNKNOWN
What is Chiricahua the name of?	UNKNOWN
Where did Wicca first develop?	UNKNOWN
Name a symptom of mononucleosis.	UNKNOWN
Where are diamonds mined?	UNKNOWN
When was the NFL established?	WHEN
What are geckos?	UNKNOWN
Who is Terrence Malick?	UNKNOWN
"What other name were the ""Little Rascals"" known as?"	WHAT
"What was the name of the ""Little Rascals"" dog?"	WHAT
"What breed of dog was the ""Little Rascals"" dog?"	WHAT
Who won the rugby world cup in 1987?	WHAT
Where is Windsor Castle?	UNKNOWN
"Who portrayed ""Rosanne Rosanna-Dana"" on the television show ""Saturday Night Live""?"	WHO
What is the population of the United States?	UNKNOWN
What animal do buffalo wings come from?	WHAT
When was the bar-code invented?	WHEN
What is witch hazel?	UNKNOWN
What's the abbreviation for limited partnership?	UNKNOWN
What was the purpose of the Manhattan project?	UNKNOWN
What is the most common kind of skin cancer in the U.S.?	WHAT
Name a civil war battlefield.	WHAT
What are pomegranates?	UNKNOWN
"Who wrote the song, ""Silent Night""?"	WHO
"Who portrayed ""the man without a face"" in the movie of the same name?"	WHO
When was the Hoover Dam constructed?	WHEN
What's the most famous tourist attraction in Rome?	WHAT
At Christmas time, what is the traditional thing to do under the mistletoe?	UNKNOWN
What is the Pennsylvania state income tax rate?	UNKNOWN
What is the name of the Michelangelo painting that shows two hands with fingers touching?	WHAT
What caused the Lynmouth floods?	UNKNOWN
"What is the name of the company that manufactures the ""American Girl"" doll collection?"	WHAT
How many zip codes are there in the U.S.?	UNKNOWN
What was the name of the Titanic's captain?	WHAT
How many copies of an album must be sold for it to be a gold album?	UNKNOWN
When is the Tulip Festival in Michigan?	WHEN
What is Giorgio Vasari famous for?	UNKNOWN
Who created the character James Bond?	WHO
What store does Martha Stewart advertise for?	WHAT
Name an American made motorcycle.	WHAT
What Cruise Line does Kathie Lee Gifford advertise for?	WHAT
Name a movie that the actress, Sandra Bullock, had a role in.	WHAT
Where is the Thomas Edison Museum?	UNKNOWN
What is TCI?	UNKNOWN
What state does MO stand for?	WHAT
Name a female figure skater.	WHO
What state is the Filenes store located in?	WHAT
How much calcium should an adult female have daily?	UNKNOWN
What hockey team did Wayne Gretzky play for?	WHAT
What hair color can I use to just cover a little gray?	WHAT
How long would it take for a $50 savings bond to mature?	UNKNOWN
How many home runs did Lou Gehrig have during his career?	UNKNOWN
How many states have a lottery?	UNKNOWN
What kind of a sports team is the Wisconsin Badgers?	UNKNOWN
What is the name of Joan Jett's band?	WHAT
Can you give me the name of a clock maker in London, England?	WHAT
What was the name of the sitcom that Alyssa Milano starred in with Tony Danza?	WHAT
What is the real name of the singer, Madonna?	WHAT
Where did yoga originate?	UNKNOWN
What flower did Vincent Van Gogh paint?	WHAT
What radio station did Paul Harvey work for?	WHAT
What's the name of the song Will Smith sings about parents?	WHAT
What does NASA stand for?	UNKNOWN
What famous model was married to Billy Joel?	WHO
What is the chemical symbol for nitrogen?	UNKNOWN
In what book can I find the story of Aladdin?	WHAT
When did World War I start?	WHEN
What state is Niagra Falls located in?	UNKNOWN
"What's the name of the actress who starred in the movie, ""Silence of the Lambs""?"	WHO
Who owns the St. Louis Rams?	WHO
Where could I go to take a ride on a steam locomotive?	UNKNOWN
When was the movie, Caligula, made?	WHEN
Name an American war plane?	WHAT
Where is Burma?	UNKNOWN
How many highway miles to the gallon can you get with the Ford Fiesta?	UNKNOWN
Name a novel written by John Steinbeck.	WHAT
"Who wrote the song, ""Boys of Summer""?"	WHO
What is the mascot for Notre Dame University?	WHO
What is typhoid fever?	UNKNOWN
When did the neanderthal man live?	WHO
"Who manufactures the software, ""PhotoShop""?"	UNKNOWN
How many casinos are in Atlantic City, NJ?	UNKNOWN
What state does Martha Stewart live in?	WHAT
Who was the first woman in space?	WHO
What are Cushman and Wakefield known for?	UNKNOWN
What is D.B. Cooper known for?	UNKNOWN
When was Nostradamus born?	WHEN
"When was ""the Great Depression""?"	WHEN
What is Archimedes famous for?	UNKNOWN
What is the medical condition of hypertension?	UNKNOWN
"Who created the comic strip, ""Garfield""?"	WHO
Where is the Isle of Man?	UNKNOWN
"Who wrote the book, ""Huckleberry Finn""?"	WHO
"What day is known as the ""national day of prayer""?"	WHAT
What is the purpose of a car bra?	UNKNOWN
What are chloroplasts?	UNKNOWN
What is the name of the art of growing miniature trees?	WHAT
What is the telephone number for the University of Kentucky?	UNKNOWN
"Who wrote ""The Scarlet Letter""?"	WHO
Name an art gallery in New York.	WHAT
What type of hunting are retrievers used for?	UNKNOWN
What party was Winston Churchill a member of?	WHAT
How was Teddy Roosevelt related to FDR?	UNKNOWN
When did the Chernobyl nuclear accident occur?	WHEN
What does SIDS stand for?	UNKNOWN
"What's the name of the star of the cooking show, ""Galloping Gourmet""?"	WHAT
What city is 94.5 KDGE Radio located in?	UNKNOWN
What President became Chief Justice after his presidency?	WHO
What actor first portrayed James Bond?	UNKNOWN
Who won the nobel prize in literature in 1988?	WHO
What's the name of the Tampa newspaper?	WHAT
How long do hermit crabs live?	UNKNOWN
What is Dr. Ruth's last name?	WHAT
What is cribbage?	UNKNOWN
Italy is the largest producer of what?	WHAT
"What wrestling star became ""The Incredible Hulk""?"	WHAT
"Who wrote ""The Pit and the Pendulum""?"	WHO
Who manufacturers Magic Chef applicances?	UNKNOWN
When was the first Wall Street Journal published?	WHEN
What is the normal resting heart rate of a healthy adult?	UNKNOWN
Who's the lead singer of the Led Zeppelin band?	WHO
"Who wrote ""An Ideal Husband""?"	WHO
What is ouzo?	UNKNOWN
When did the Dow first reach 2000?	WHEN
Who was Charles Lindbergh's wife?	WHO
How many miles is it from London, England to Plymouth, England?	UNKNOWN
Who is Secretary-General of the United Nations?	WHO
Who played the teacher in Dead Poet's Society?	WHO
How many counties are in Indiana?	UNKNOWN
"What actress starred in ""The Lion in Winter""?"	WHO
Where was Tesla born?	UNKNOWN
What's the name of a hotel in Indianapolis?	WHAT
What U.S. Government agency registers trademarks?	WHAT
Who started the Dominos Pizza chain?	WHO
What is the hair style called that new military recruits receive?	WHAT
In what country is a stuck-out tongue a friendly greeting?	UNKNOWN
Where is Kings Canyon?	UNKNOWN
Where is the Mayo Clinic?	UNKNOWN
How big is the Electoral College?	UNKNOWN
How much does one ton of cement cost?	UNKNOWN
Where does Mother Angelica live?	UNKNOWN
How many people watch network television?	UNKNOWN
What is the name of a Greek god?	WHAT
What year was the first automobile manufactured?	WHEN
What's the population of Mississippi?	UNKNOWN
What was the name of Jacques Cousteau's ship?	WHAT
What are the names of Jacques Cousteau's two sons?	WHO
What is Java?	UNKNOWN
What does Final Four refer to in the sports world?	UNKNOWN
What does Knight Ridder publish?	WHAT
What task does the Bouvier breed of dog perform?	UNKNOWN
What sport do the Cleaveland Cavaliers play?	WHAT
What year was the Avery Dennison company founded?	WHEN
What's the population of Biloxi, Mississippi?	UNKNOWN
Name a ballet company Mikhail Baryshnikov has danced for?	WHAT
What was the name of the television show, staring Karl Malden, that had San Francisco in the title?	WHAT
Who was the founding member of the Pink Floyd band?	WHO
What did Delilah do to Samson's hair?	UNKNOWN
What's the name of the Tokyo Stock Exchange?	WHAT
What actor first portrayed James Bond?	WHO
What type of horses appear on the Budweiser commercials?	WHAT
What do river otters eat?	WHAT
When did the art of quilting begin?	WHEN
When did Amtrak begin operations?	WHEN
Where is the Smithsonian Institute located?	UNKNOWN
What year did the Vietnam War end?	WHEN
What country are Godiva chocolates from?	WHAT
What is the time of the class?  WHEN
How many islands does Fiji have?	UNKNOWN
What card company sells Christmas ornaments?	WHAT
Who manufactures synthroid?	UNKNOWN
What year was Desmond Mpilo Tutu awarded the Nobel Peace Prize?	WHEN
What city did the Flintstones live in?	UNKNOWN
Who was the oldest U.S. president?	WHO
Who was the tallest U.S. president?	WHO
Where is Santa Lucia?	UNKNOWN
Which U.S. President is buried in Washington, D.C.?	WHO
Where is Ocho Rios?	UNKNOWN
What year was Janet Jackson's first album released?	WHEN
What is another name for nearsightedness?	WHAT
Winnie the Pooh is what kind of animal?	WHAT
What species was Winnie the Pooh?	WHAT
Winnie the Pooh is an imitation of which animal?	WHAT
What was the species of Winnie the Pooh?	WHAT
Aspartame is also known as what?	WHAT
What is a synonym for aspartame?	WHAT
Aspartame is known by what other name?	WHAT
Aspartame is also called what?	WHAT
Hazmat stands for what?	UNKNOWN
What is the definition of hazmat?	UNKNOWN
What are the names of the tourist attractions in Reims?	UNKNOWN
What do most tourists visit in Reims?	UNKNOWN
What attracts tourists to Reims?	UNKNOWN
What are tourist attractions in Reims?	UNKNOWN
What could I see in Reims?	UNKNOWN
What is worth seeing in Reims?	UNKNOWN
What can one see in Reims?	UNKNOWN
Jude Law was in what movie?	WHAT
Jude Law acted in which film?	WHAT
What is a film starring Jude Law?	WHAT
What film was Jude Law in?	WHAT
What film or films has Jude Law appeared in?	UNKNOWN
What city houses the U.S. headquarters of Procter and Gamble?	UNKNOWN
Where is Procter & Gamble headquartered in the U.S.?	UNKNOWN
What is the U.S. location of Procter & Gamble corporate offices?	UNKNOWN
Procter & Gamble is headquartered in which U.S. city?	UNKNOWN
Where is Procter & Gamble based in the U.S.?	UNKNOWN
What is the recommended daily requirement for folic acid for pregnant women?	UNKNOWN
How much folic acid should a pregnant woman get each day?	UNKNOWN
What is the daily requirement of folic acid for an expectant mother?	UNKNOWN
What amount of folic acid should an expectant mother take daily?	UNKNOWN
Name the first Russian astronaut to do a spacewalk.	WHO
Who was the first Russian astronaut to walk in space?	WHO
Who was the first Russian to do a spacewalk?	WHO
CNN is the abbreviation for what?	UNKNOWN
CNN is an acronym for what?	UNKNOWN
What was the date of CNN's first broadcast?	WHEN
CNN began broadcasting in what year?	WHEN
CNN's first broadcast occurred on what date?	WHEN
When did CNN begin broadcasting?	WHEN
When did CNN go on the air?	WHEN
Who is the owner of CNN?	UNKNOWN
CNN is owned by whom?	UNKNOWN
What newspaper serves Salt Lake City?	WHAT
Name a Salt Lake City newspaper.	WHAT
What is Jane Goodall famous for?	UNKNOWN
What is Jane Goodall known for?	UNKNOWN
Why is Jane Goodall famous?	UNKNOWN
What made Jane Goodall famous?	UNKNOWN
Define thalassemia.	UNKNOWN
What is the meaning of thalassemia?	UNKNOWN
How is thalassemia defined?	UNKNOWN
What soft drink is most heavily caffeinated?	UNKNOWN
What is the most heavily caffeinated soft drink?	UNKNOWN
To get the most caffeine, what soda should I drink?	UNKNOWN
Which type of soda has the greatest amount of caffeine?	UNKNOWN
What soft drink would provide me with the biggest intake of caffeine?	UNKNOWN
What is the collective term for geese?	WHAT
What time does the match start? WHEN
What is the collective noun for geese?	WHAT
What is the term for a group of geese?	WHAT
What is the name given to a group of geese?	WHAT
What is the gestation period for human pregnancies?	UNKNOWN
How long is human gestation?	UNKNOWN
What is the gestation period for humans?	UNKNOWN
A normal human pregnancy lasts how many months?	UNKNOWN
What was the alternate to VHS?	UNKNOWN
What video format was an alternative to VHS?	UNKNOWN
What format was the major competition of VHS?	UNKNOWN
What ethnic group introduced the idea of potlatch?	UNKNOWN
What is the cultural origin of the ceremony of potlatch?	UNKNOWN
Who developed potlatch?	UNKNOWN
Where is Logan Airport?	UNKNOWN
What city is Logan Airport in?	UNKNOWN
Logan International serves what city?	UNKNOWN
Logan International is located in what city?	UNKNOWN
What city's airport is named Logan International?	UNKNOWN
What city is served by Logan International Airport?	UNKNOWN
Woodrow Wilson was president of which university?	WHAT
Name the university of which Woodrow Wilson was president.	WHAT
Woodrow Wilson served as president of what university?	WHAT
What does the acronym CPR mean?	UNKNOWN
What do the initials CPR stand for?	UNKNOWN
CPR is the abbreviation for what?	UNKNOWN
"What is the meaning of ""CPR""?"	UNKNOWN
What was the name of Darth Vader's son?	WHO
What was Darth Vader's son named?	WHO
What caused the death of Bob Marley?	UNKNOWN
What killed Bob Marley?	UNKNOWN
What was the cause of Bob Marley's death?	UNKNOWN
What instrument does Ray Charles play?	UNKNOWN
Musician Ray Charles plays what instrument?	WHAT
Ray Charles plays which instrument?	WHAT
Ray Charles is best known for playing what instrument?	WHAT
When was Dick Clark born?	WHEN
When is Dick Clark's birthday?	WHEN
What is Dick Clark's date of birth?	WHEN
What was Poe's birthplace?	UNKNOWN
What was the birthplace of Edgar Allen Poe?	UNKNOWN
Where is Poe's birthplace?	UNKNOWN
What monarch signed the Magna Carta?	WHO
Which king signed the Magna Carta?	WHO
Who was the king who was forced to agree to the Magna Carta?	WHO
What king signed the Magna Carta?	WHO
Who was the king who signed the Magna Carta?	WHO
Where is one's corpus callosum found?	UNKNOWN
What part of your body contains the corpus callosum?	WHAT
The corpus callosum is in what part of the body?	WHAT
What English word has the most letters?	WHAT
What English word contains the most letters?	WHAT
What is the longest English word?	WHAT
What is the name of the inventor of silly putty?	WHO
Silly putty was invented by whom?	WHO
Who was the inventor of silly putty?	WHO
When was Berlin's Brandenburg gate erected?	WHEN
What is the date of Boxing Day?	WHEN
What date is Boxing Day?	WHEN
Boxing Day is celebrated on what date?	WHEN
What city does McCarren Airport serve?	UNKNOWN
What city is served by McCarren Airport?	UNKNOWN
McCarren Airport is located in what city?	UNKNOWN
What is the location of McCarren Airport?	UNKNOWN
Where is McCarren Airport located?	UNKNOWN
"Who invented ""The Muppets""?"	UNKNOWN
"What was the name of ""The Muppets"" creator?"	UNKNOWN
What is the time?	WHEN
